노선명,철도운영기관,역명,주소,위도,경도
부산 도시철도 3호선,부산광역시 부산교통공사,숙등,부산광역시 북구 만덕대로 지하 79,35.21197,129.01275
부산 도시철도 3호선,부산광역시 부산교통공사,덕천,부산광역시 북구 덕천동 327번지,35.210139,129.005545
부산 도시철도 3호선,부산광역시 부산교통공사,구포,부산광역시 북구 낙동대로 1697,35.20644,128.99631
부산 도시철도 3호선,부산광역시 부산교통공사,강서구청,부산광역시 강서구 낙동북로 485,35.21125,128.98175
부산 도시철도 3호선,부산광역시 부산교통공사,체육공원,부산광역시 강서구 낙동북로 371,35.21261,128.96894
부산 도시철도 3호선,부산광역시 부산교통공사,대저,부산광역시 강서구 낙동북로 295,35.21343,128.96074
부산김해경전철,부산-김해경전철㈜,사상,부산광역시 사상구 광장로 83,35.1623018,128.9859408
부산김해경전철,부산-김해경전철㈜,괘법르네시떼,부산광역시 사상구 광장로 9,35.1632616,128.9776836
부산김해경전철,부산-김해경전철㈜,서부산유통지구,부산광역시 강서구 유통단지1로 57번길 7,35.16640204,128.9548881
부산김해경전철,부산-김해경전철㈜,공항,부산광역시 강서구 공항진입로 165,35.171906,128.948586
부산김해경전철,부산-김해경전철㈜,덕두,부산광역시 강서구 경전철로 10,35.182001,128.954198
부산김해경전철,부산-김해경전철㈜,등구,부산광역시 강서구 경전철로 194,35.196143,128.963599
부산김해경전철,부산-김해경전철㈜,대저,부산광역시 강서구 낙동북로 294,35.213066,128.960562
부산김해경전철,부산-김해경전철㈜,평강,부산광역시 강서구 낙동북로 203,35.214105,128.950825
부산김해경전철,부산-김해경전철㈜,대사,부산광역시 강서구 낙동북로 82,35.217657,128.938417
부산김해경전철,부산-김해경전철㈜,불암,경상남도 김해시 김해대로 2787,35.222162,128.927893
부산김해경전철,부산-김해경전철㈜,지내,경상남도 김해시 김해대로 2718,35.2275,128.923721
부산김해경전철,부산-김해경전철㈜,김해대학,경상남도 김해시 김해대로 2641,35.22899,128.915612
부산김해경전철,부산-김해경전철㈜,인제대,경상남도 김해시 김해대로 2515,35.228099,128.901736
부산김해경전철,부산-김해경전철㈜,김해시청,경상남도 김해시 김해대로 2408,35.227103,128.89041
부산김해경전철,부산-김해경전철㈜,부원,경상남도 김해시 김해대로 2350,35.22646624,128.8838997
부산김해경전철,부산-김해경전철㈜,봉황,경상남도 김해시 김해대로 2249,35.22726757,128.8743069
부산김해경전철,부산-김해경전철㈜,수로왕릉,경상남도 김해시 김해대로 2181,35.2328215,128.8721409
부산김해경전철,부산-김해경전철㈜,박물관,경상남도 김해시 김해대로 2103,35.24006467,128.8718628
부산김해경전철,부산-김해경전철㈜,연지공원,경상남도 김해시 해반천로 5,35.24965763,128.8692908
부산김해경전철,부산-김해경전철㈜,장신대,경상남도 김해시 해반천로 129,35.25955642,128.8671142
부산김해경전철,부산-김해경전철㈜,가야대,경상남도 김해시 해반천로 211,35.26672721,128.8650703
분당선,한국철도공사,왕십리역,서울시 성동구 왕십리 광장로 17(행당동),37.5610128,127.038705
분당선,한국철도공사,선릉역,서울시 강남구 테헤란로 지하 340,37.504479,127.048941
분당선,한국철도공사,한티역,서울시 강남구 선릉로 지하 228,37.496208,127.052883
분당선,한국철도공사,도곡역,서울시 강남구 남부순환로 지하 2814,37.490914,127.055393
분당선,한국철도공사,구룡역,서울시 강남구 개포동 175-3,37.486985,127.059496
분당선,한국철도공사,개포동역,서울시 강남구 개포동 지하 420(개포동),37.489112,127.066027
분당선,한국철도공사,대모산입구역,서울특별시 강남구 개포로 522,37.491347,127.072702
분당선,한국철도공사,수서역,서울시 강남구 광평로 지하 270(수서동),37.487633,127.101118
분당선,한국철도공사,복정역,서울특별시 송파구 송파대로 6,37.469753,127.126627
분당선,한국철도공사,수원역(분당),경기도 수원시 팔달구 덕영대로 944,37.266162,127.000082
분당선,한국철도공사,서울숲역,서울시 성동구 왕십리로 지하 77,37.543647,127.044686
분당선,한국철도공사,압구정로데오역,서울시 강남구 압구정동 495(강남구 압구정로 지하 402),37.527385,127.040555
분당선,한국철도공사,강남구청역,서울시 강남구 학동로 지하 364,37.516572,127.041575
분당선,한국철도공사,선정릉역,서울시 강남구 선릉로 지하 580(삼성동),37.510775,127.043717
분당선,한국철도공사,가천대역,경기도 성남시 수정구 성남대로 1332,37.448784,127.126677
분당선,한국철도공사,태평역,경기도 성남시 수정구 성남대로 지하 1229번지,37.439842,127.127746
분당선,한국철도공사,모란역,경기도 성남시 중원구 성남대로 지하 1147(성남동 1575),37.432124,127.129064
분당선,한국철도공사,야탑역,경기도 성남시 성남대로 지하 903(야탑동 688-1),37.41132,127.128661
분당선,한국철도공사,서현역,경기도 성남시 분당구 성남대로 지하 601,37.384931,127.123249
분당선,한국철도공사,수내역,경기도 성남시 분당구 성남대로 지하 491(수내동),37.378435,127.114216
분당선,한국철도공사,정자역,경기도 성남시 분당구 성남대로 지하 333(정자동),37.366037,127.108091
분당선,한국철도공사,미금역,경기도 성남시 수정구 성남대로 지하 156,37.350078,127.108952
분당선,한국철도공사,오리역,경기도 성남시 분당구 성남대로 지하 55(구미동 795),37.339832,127.108985
분당선,한국철도공사,이매역,경기도 성남시 성남대로 지하 738,37.395846,127.128272
분당선,한국철도공사,보정역,경기도 용인시 기흥구 용구대로 2560 _x000D_,37.31274,127.108219
분당선,한국철도공사,죽전역,경기도 용인시 수지구 포은대로 530(죽전동 1014),37.324575,127.107385
분당선,한국철도공사,구성역,경기도 용인시 기흥구 용구대로 2403,37.299013,127.105664
분당선,한국철도공사,신갈역,경기도 용인시 기흥구 기흥로 136,37.286127,127.111311
분당선,한국철도공사,기흥역,경기도 용인시 중부대로 460,37.275657,127.115944
분당선,한국철도공사,상갈역,경기도 용인시 기흥구 금화로 지하 40,37.261797,127.108718
분당선,한국철도공사,청명역,경기도 수원시 영통구 봉영로 지하 1670,37.259485,127.078945
분당선,한국철도공사,영통역,경기도 수원시 영통구 봉영로 지하 1560,37.251521,127.071341
분당선,한국철도공사,망포역,경기도 수원시 영통구 봉영로 지하 1520,37.245793,127.057367
분당선,한국철도공사,매탄권선역,경기도 수원시 영통구 권선로 841,37.252458,127.040824
분당선,한국철도공사,수원시청역,경기도 수원시 권선구 효원로 270,37.261941,127.030736
분당선,한국철도공사,매교역,경기도 수원시 팔달구 효원로 126,37.265502,127.015657
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,개화,서울특별시 강서구 개화동로8길 19,37.578611,126.798333
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,김포공항,서울특별시 강서구 하늘길 지하77,37.562056,126.801633
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,공항시장,서울특별시 강서구 방화동로 지하30,37.563611,126.810278
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,신방화,서울특별시 강서구 방화대로 지하301,37.5675,126.816667
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,마곡나루(서울식물원),서울특별시 강서구 마곡중앙5로 지하2,37.566717,126.8276071
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,양천향교,서울특별시 강서구 양천로 지하341,37.568333,126.841389
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,가양,서울특별시 강서구 양천로 지하485,37.561111,126.855078
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,증미,서울특별시 강서구 양천로 지하560,37.55785,126.861067
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,등촌,서울특별시 강서구 공항대로 지하529,37.551111,126.864722
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,염창,서울특별시 강서구 공항대로 지하631,37.546944,126.874722
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,신목동,서울특별시 양천구 목동중앙로 지하217,37.544167,126.883056
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,선유도,서울특별시 영등포구 양평로 지하124,37.537778,126.893889
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,당산,서울특별시 영등포구 양평로 지하40,37.533844,126.902222
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,국회의사당,서울특별시 영등포구 국회대로 지하758,37.528611,126.9175
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,여의도,서울특별시 영등포구 의사당대로 지하101 (여의도동),37.521744,126.924167
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,샛강,서울특별시 영등포구 의사당대로 지하166,37.5173,126.9284
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,노량진,서울특별시 동작구 노량진로 지하130,37.513667,126.940917
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,노들,서울특별시 동작구 노량진로 지하238 (본동),37.512726,126.953096
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,흑석(중앙대입구),서울특별시 동작구 현충로 지하90 (흑석동),37.508889,126.963611
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,동작(현충원),서울특별시 동작구 현충로 지하220 (동작동),37.502878,126.978278
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,구반포,서울특별시 서초구 신반포로 지하17,37.501389,126.987222
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,신반포,서울특별시 서초구 신반포로 지하105,37.505933,127.004044
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,고속터미널,서울특별시 서초구 신반포로 지하188,37.505933,127.004044
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,사평,서울특별시 서초구 사평대로 지하285,37.504161,127.015219
서울 도시철도 9호선,서울특별시 서울시메트로9호선㈜,신논현,서울특별시 강남구 봉은사로 지하102,37.504444,127.024417
서해선,한국철도공사,능곡역,경기도 고양시 덕양구 토당로 35(토당동 454-3),37.618741,126.820845
서해선,한국철도공사,곡산역,경기도 고양시 일산동구 경의로 160(백석동),37.645729,126.801877
서해선,한국철도공사,백마역,경기도 고양시 일산동구 경의로 318(풍동 482-8),37.658346,126.794401
서해선,한국철도공사,풍산역,경기도 고양시 일산동구 경의로 486(풍동),37.672173,126.786355
서해선,한국철도공사,일산역,경기도 고양시 일산서구 경의로 672,37.682231,126.769521
서해선,한국철도공사,대곡역,경기도 고양시 덕양구 대주로 107번길 71-81(대장동 420-1),37.631629,126.809802
서해선,한국철도공사,김포공항역,서울특별시 강서구 하늘길 지하 77,37.5621179,126.804056
서해선,한국철도공사,원종역,경기도 부천시 원종동 404,37.5240628,126.8048386
서해선,한국철도공사,부천종합운동장역,경기도 부천시 길주로 지하 502,37.505852,126.797498
서해선,한국철도공사,소사역,경기도 부천시 소사구 경인로 363,37.482755,126.7950654
서해선,한국철도공사,소새울역,경기도 부천시 소사로 지하 284,37.4685046,126.797228
서해선,한국철도공사,시흥대야역,경기도 부천시 소사로 지하 120,37.4504787,126.793142
서해선,한국철도공사,신천역,경기도 시흥시 서해안로 지하 1670,37.4391147,126.786835
서해선,한국철도공사,신현역,경기도 시승시 신현로 12번길 지하 2-10,37.4091399,126.78788
서해선,한국철도공사,시흥시청역,경기도 시흥시 시흥대로 지하 467,37.3814109,126.805946
서해선,한국철도공사,시흥능곡역,경기도 시흥시 시흥대로 지하 327,37.3699903,126.808594
서해선,한국철도공사,달미역,경기도 안산시 단원구 순환로 지하 160,37.3490003,126.809318
서해선,한국철도공사,선부역,경기도 안산시 단원구 선부광장로 34,37.33459,126.81
서해선,한국철도공사,초지역,경기도 안산시 단원구 중앙대로 620,37.320083,126.808051
서해선,한국철도공사,시우역,경기도 안산시 단원구 동산로 지하 50,37.3130967,126.795503
서해선,한국철도공사,원시역,경기도 안산시 단원구 선단로 지하 70,37.302654,126.7867897
수도권 도시철도 9호선,서울시메트로9호선㈜,언주,서울특별시 강남구 봉은사로 201,37.507287,127.033868
수도권 도시철도 9호선,서울시메트로9호선㈜,선정릉,서울특별시 강남구 선릉로 580,37.51028,127.0437593
수도권 도시철도 9호선,서울시메트로9호선㈜,삼성중앙,서울특별시 강남구 봉은사로 501,37.513011,127.053282
수도권 도시철도 9호선,서울시메트로9호선㈜,봉은사,서울특별시 강남구 봉은사로 601,37.514219,127.060245
수도권 도시철도 9호선,서울시메트로9호선㈜,종합운동장,서울특별시 송파구 올림픽로 23,37.511156,127.076917
수도권 도시철도 9호선,서울시메트로9호선㈜,삼전,서울특별시 송파구 백제고분로 지하 187,37.504531,127.087211
수도권 도시철도 9호선,서울시메트로9호선㈜,석촌고분,서울특별시 송파구 삼학사로 지하 53,37.502439,127.096611
수도권 도시철도 9호선,서울시메트로9호선㈜,석촌,서울특별시 송파구 석촌동 209,37.505078,127.106944
수도권 도시철도 9호선,서울시메트로9호선㈜,송파나루,서울특별시 송파구 백제고분로 지하 446,37.51055,127.112451
수도권 도시철도 9호선,서울시메트로9호선㈜,한성백제,서울특별시 송파구 위례성대로 지하 51,37.516369,127.116211
수도권 도시철도 9호선,서울시메트로9호선㈜,올림픽공원(한국체대),서울특별시 송파구 양재대로 지하 1233,37.516111,127.130333
수도권 도시철도 9호선,서울시메트로9호선㈜,둔촌오륜,서울특별시 강동구 강동대로 지하 327,37.519339,127.138619
수도권 도시철도 9호선,서울시메트로9호선㈜,중앙보훈병원,서울특별시 강동구 명일로 지하 117,37.528807,127.148488
수도권 경량도시철도 신림선,남서울경전철 주식회사,샛강,서울특별시 영등포구 의사당대로 지하166 (여의도동),37.517219937,126.929403964
수도권 경량도시철도 신림선,남서울경전철 주식회사,대방,서울특별시 영등포구 여의대방로 300 (신길동),37.512840166,126.925316781
수도권 경량도시철도 신림선,남서울경전철 주식회사,서울지방병무청,서울특별시 동작구 여의대방로 지하218 (대방동),37.50604687,126.922783404
수도권 경량도시철도 신림선,남서울경전철 주식회사,보라매,서울특별시 동작구 상도로 지하2 (대방동),37.500312709,126.920485864
수도권 경량도시철도 신림선,남서울경전철 주식회사,보라매공원,서울특별시 동작구 여의대방로20길 지하11 (신대방동),37.495225405,126.918258811
수도권 경량도시철도 신림선,남서울경전철 주식회사,보라매병원,서울특별시 동작구 보라매로5길 지하24 (신대방동),37.4929607,126.923886
수도권 경량도시철도 신림선,남서울경전철 주식회사,당곡,서울특별시 관악구 보라매로 6 (봉천동),37.490039105,126.927568759
수도권 경량도시철도 신림선,남서울경전철 주식회사,신림,서울특별시 관악구 남부순환로 지하1614 (신림동),37.484890755,126.92960992
수도권 경량도시철도 신림선,남서울경전철 주식회사,서원,서울특별시 관악구 신림로 258 (신림동),37.47827336,126.933228219
수도권 경량도시철도 신림선,남서울경전철 주식회사,서울대벤처타운,서울특별시 관악구 신림로 144 (신림동),37.47204068,126.933976556
수도권 경량도시철도 신림선,남서울경전철 주식회사,관악산,서울특별시 관악구 신림로 23 (신림동),37.46916896,126.944954837
수도권 광역철도 8호선,남양주도시공사,별내역,경기도 남양주시 경춘북로 375(별내동),37.642517,127.1273
수도권 광역철도 8호선,남양주도시공사,다산역,경기도 남양주 다산중앙로 123번길(다산동),37.62437,127.1498
수인선,한국철도공사,한대앞역,경기도 안산시 상록구 충장로 337,37.309985,126.853506
수인선,한국철도공사,중앙역,경기도 안산시 단원구 중앙대로 918,37.316055,126.838532
수인선,한국철도공사,고잔역,경기도 안산시 단원구 중앙대로 784,37.316821,126.823094
수인선,한국철도공사,초지역,경기도 안산시 단원구 중앙대로 620,37.320583,126.806151
수인선,한국철도공사,안산역,경기도 안산시 단원구 중앙대로 462,37.327006,126.788748
수인선,한국철도공사,능길역,경기도 안산시 단원구 황고개로 2,37.337488,126.767306
수인선,한국철도공사,정왕역,경기도 시흥시 마유로 418길 15,37.351816,126.742844
수인선,한국철도공사,오이도역,경기도 시흥시 역전로 430,37.361773,126.738437
수인선,한국철도공사,고색역,경기도 수원시 권선구 매송고색로 지하690(고색동),37.249829,126.9805899
수인선,한국철도공사,오목천역,경기도 수원시 권선구 삼천병마로 1576(오목천동),37.243011,126.9636354
수인선,한국철도공사,어천역,경기도 화성시 매송면 화성로 2227-5(어천리),37.250076,126.908805
수인선,한국철도공사,야목역,경기도 화성시 매송면 본오매송로 286(야목리),37.261211,126.884029
수인선,한국철도공사,사리역,경기도 안산시 상록구 충장로 103(사동),37.290809,126.857172
수인선,한국철도공사,달월역,경기도 시흥시 서해안로 736번길 55(월곶동),37.379993,126.745431
수인선,한국철도공사,월곶역,경기도 시흥시 월곶중앙로 14번길 56,37.39189,126.742741
수인선,한국철도공사,소래포구역,인천시 남동구 소래역로 51,37.400963,126.733533
수인선,한국철도공사,인천논현역,인천시 남동구 청능대로 567,37.400641,126.722495
수인선,한국철도공사,호구포역,인천시 남동구 호구포로 205,37.401622,126.708682
수인선,한국철도공사,남동인더스파크역,인천시 남동구 은청로 17,37.407668,126.695613
수인선,한국철도공사,원인재역,인천시 연수구 벚꽃로 195,37.412921,126.686952
수인선,한국철도공사,연수역,인천시 연수구 벚꽃로 115,37.417769,126.678991
수인선,한국철도공사,송도역,인천시 연수구 비류대로 175(옥련동),37.429714,126.654486
수인선,한국철도공사,인하대역,인천시 남구 용현동 294-3,37.448191,126.649832
수인선,한국철도공사,숭의역,인천시 남구 인주대로 지하6,37.460891,126.638035
수인선,한국철도공사,신포역,인천시 중구 우현로 지하 3,37.468442,126.624509
수인선,한국철도공사,인천역,인천시 중구 제물량로 269,37.476364,126.6174236
신분당선,경기도 신분당선,신사,서울특별시 강남구 강남대로 620-2,37.51612526,127.0197609
신분당선,경기도 신분당선,논현,서울특별시 강남구 강남대로 492-2,37.5108115,127.0213658
신분당선,경기도 신분당선,신논현,서울특별시 강남구 강남대로 302-2,37.50405543,127.0247306
신분당선,경기도 신분당선,강남,서울특별시 강남구 강남대로 지하 396,37.49738544,127.0278789
신분당선,경기도 신분당선,양재(서초구청),서울시 서초구 남부순환로 지하 2585,37.48445352,127.0340995
신분당선,경기도 신분당선,양재시민의숲(매헌),서울특별시 서초구 매헌로 지하 116,37.47096388,127.0384203
신분당선,경기도 신분당선,청계산입구,서울특별시 서초구 청계산로 지하 179,37.44871485,127.0543396
신분당선,경기도 신분당선,판교,경기도 성남시 분당구 판교역로 지하 160,37.39501475,127.1112107
신분당선,경기도 신분당선,정자,경기도 성남시 분당구 성남대로 지하 333,37.36750101,127.1084859
신분당선,경기도 신분당선,미금,경기도 성남시 성남대로 지하 163 (금곡동),37.35058332,127.1088028
신분당선,경기도 신분당선,동천,경기도 용인시 수지구 신수로 지하760,37.338068413,127.1028937
신분당선,경기도 신분당선,수지구청,경기도 용인시 수지구 풍덕천로 지하120,37.32250096,127.09477813
신분당선,경기도 신분당선,성복,경기도 용인시 수지구 수지로 지하134,37.31374251,127.08057578
신분당선,경기도 신분당선,상현,경기도 용인시 수지구 광교중앙로 지하312,37.29808526,127.0694799
신분당선,경기도 신분당선,광교중앙(아주대),경기도 수원시 영통구 도청로 지하45,37.2884537,127.051609
신분당선,경기도 신분당선,광교(경기대),경기도 수원시 영통구 대학로 55 신분당선 광교역,37.30173474,127.0448561
안산과천선,한국철도공사,선바위역,경기도 과천시 중앙로 440,37.451854,127.002164
안산과천선,한국철도공사,경마공원역,경기도 과천시 경마공원대로 105,37.443987,127.007899
안산과천선,한국철도공사,대공원역,경기도 과천시 대공원로 50,37.435724,127.006474
안산과천선,한국철도공사,과천역,경기도 과천시 별양로 지하 177,37.432805,126.996404
안산과천선,한국철도공사,정부과천청사역,경기도 과천시 중앙로 지하 100,37.426445,126.989802
안산과천선,한국철도공사,인덕원역,경기도 안양시 동안구 흥안대로 529,37.401901,126.976718
안산과천선,한국철도공사,평촌역,경기도 안양시 동안구 부림로 지하 123,37.394346,126.963881
안산과천선,한국철도공사,범계역,경기도 안양시 동안구 동안로 지하 130,37.389783,126.950752
안산과천선,한국철도공사,금정역,경기도 군포시 군포로 750,37.371957,126.943611
안산과천선,한국철도공사,산본역,경기도 군포시 번영로 504,37.358019,126.932969
안산과천선,한국철도공사,대야미역,경기도 군포시 대야1로 28,37.328304,126.917161
안산과천선,한국철도공사,반월역,경기도 안산시 상록구 건건로 119-10,37.312244,126.903684
안산과천선,한국철도공사,상록수역,경기도 안산시 상록구 상록수로 61,37.302845,126.866533
안산과천선,한국철도공사,한대앞역,경기도 안산시 상록구 충장로 337,37.309685,126.853656
안산과천선,한국철도공사,중앙역,경기도 안산시 단원구 중앙대로 918,37.316055,126.838532
안산과천선,한국철도공사,고잔역,경기도 안산시 단원구 중앙대로 784,37.316821,126.823094
안산과천선,한국철도공사,초지역,경기도 안산시 단원구 중앙대로 620,37.320583,126.806151
안산과천선,한국철도공사,안산역,경기도 안산시 단원구 중앙대로 462,37.327006,126.788748
안산과천선,한국철도공사,능길역,경기도 안산시 단원구 황고개로 2,37.337488,126.767306
안산과천선,한국철도공사,정왕역,경기도 시흥시 마유로 418길 15,37.351816,126.742844
안산과천선,한국철도공사,오이도역,경기도 시흥시 역전로 430,37.361773,126.738437
안산과천선,한국철도공사,수리산역,경기도 군포시 번영로 385,37.350297,126.925537
에버라인,경기도 용인경전철,기흥(백남준아트센터),경기도 용인시 기흥구 중부대로 460,37.27545288,127.1170465
에버라인,경기도 용인경전철,강남대,경기도 용인시 기흥구 중부대로 578,37.27017073,127.1260669
에버라인,경기도 용인경전철,지석,경기도 용인시 기흥구 어정로 28,37.26973732,127.1363256
에버라인,경기도 용인경전철,어정,경기도 용인시 기흥구 어정로 128,37.27495132,127.1437499
에버라인,경기도 용인경전철,동백(용인세브란스),경기도 용인시 기흥구 동백죽전대로 314,37.26910138,127.1526906
에버라인,경기도 용인경전철,초당,경기도 용인시 기흥구 동백죽전대로 204,37.26080647,127.1594692
에버라인,경기도 용인경전철,삼가,경기도 용인시 처인구 중부대로 1098,37.24205993,127.16818
에버라인,경기도 용인경전철,시청·용인대,경기도 용인시 처인구 중부대로 1199-1,37.23944203,127.1788851
에버라인,경기도 용인경전철,명지대,경기도 용인시 처인구 금학로 241,37.23807629,127.1902913
에버라인,경기도 용인경전철,김량장,경기도 용인시 처인구 금학로 315,37.23732377,127.1986109
에버라인,경기도 용인경전철,용인중앙시장(용인예술과학대),경기도 용인시 처인구 금학로 409,37.2379113,127.2090526
에버라인,경기도 용인경전철,고진,경기도 용인시 처인구 경안천로 141,37.24463834,127.2141836
에버라인,경기도 용인경전철,보평,경기도 용인시 처인구 경안천로 313,37.25896427,127.2184808
에버라인,경기도 용인경전철,둔전,경기도 용인시 처인구 포곡읍 포곡로 70,37.26721222,127.2136387
에버라인,경기도 용인경전철,전대·에버랜드,경기도 용인시 처인구 포곡읍 에버랜드로 143,37.28541327,127.219509
우이신설선,우이신설경전철운영㈜,북한산우이,서울특별시 강북구 삼양로 지하 676,37.66284,127.01272
우이신설선,우이신설경전철운영㈜,솔밭공원,서울특별시 강북구 삼양로 595,37.65607,127.01326
우이신설선,우이신설경전철운영㈜,4.19민주묘지,서울특별시 강북구 삼양로 519,37.64954,127.01371
우이신설선,우이신설경전철운영㈜,가오리,서울특별시 강북구 삼양로 426,37.64162,127.01681
우이신설선,우이신설경전철운영㈜,화계,서울특별시 강북구 삼양로 341,37.63428,127.0175
우이신설선,우이신설경전철운영㈜,삼양,서울특별시 강북구 삼양로 지하 259,37.62706,127.01817
우이신설선,우이신설경전철운영㈜,삼양사거리,서울특별시 강북구 삼양로 197,37.62144,127.02049
우이신설선,우이신설경전철운영㈜,솔샘,서울특별시 강북구 솔샘로 지하 189,37.62037,127.01357
우이신설선,우이신설경전철운영㈜,북한산보국문,서울특별시 성북구 보국문로 지하 88,37.61233,127.00816
우이신설선,우이신설경전철운영㈜,정릉,서울특별시 성북구 아리랑로 지하 122,37.60278,127.01345
우이신설선,우이신설경전철운영㈜,성신여대입구,서울특별시 성북구 동선동1가 116-1,37.59247,127.01656
우이신설선,우이신설경전철운영㈜,보문,서울특별시 성북구 보문동1가 127-6,37.58551,127.01939
우이신설선,우이신설경전철운영㈜,신설동,서울특별시 동대문구 신설동 132-259,37.57659,127.023221
의정부,의정부경량전철㈜,발곡,경기도 의정부시 장곡로 258,37.726983,127.052889
의정부,의정부경량전철㈜,회룡,경기도 의정부시 평화로 363,37.72505255,127.0467864
의정부,의정부경량전철㈜,범골,경기도 의정부시 신흥로 141,37.7287279,127.0437202
의정부,의정부경량전철㈜,경전철의정부,경기도 의정부시 신흥로 237,37.73729974,127.043321
의정부,의정부경량전철㈜,의정부시청,경기도 의정부시 의정로 69,37.73924874,127.034854
의정부,의정부경량전철㈜,흥선,경기도 의정부시 호국로 1197,37.74322487,127.0371765
의정부,의정부경량전철㈜,의정부중앙,경기도 의정부시 호국로 1305,37.74371903,127.0496332
의정부,의정부경량전철㈜,동오,경기도 의정부시 장곡로 471,37.74519123,127.05703
의정부,의정부경량전철㈜,새말,경기도 의정부시 장곡로 551,37.74889941,127.063869
의정부,의정부경량전철㈜,경기도청북부청사,경기도 의정부시 장곡로 615,37.75073213,127.0714795
의정부,의정부경량전철㈜,효자,경기도 의정부시 부용로 159-40,37.75398452,127.0773155
의정부,의정부경량전철㈜,곤제,경기도 의정부시 천보로 173,37.75054343,127.0838651
의정부,의정부경량전철㈜,어룡,경기도 의정부시 충의로 125,37.74272184,127.0852045
의정부,의정부경량전철㈜,송산,경기도 의정부시 충의로 59,37.7371698,127.0872755
의정부,의정부경량전철㈜,탑석,경기도 의정부시 충의로 20,37.73355362,127.0889064
인천국제공항선,공항철도주식회사,서울,서울특별시 용산구 청파로 378,37.55301784,126.9697643
인천국제공항선,공항철도주식회사,공덕,서울특별시 마포구 마포대로 92,37.54284055,126.9513301
인천국제공항선,공항철도주식회사,홍대입구,서울특별시 마포구 양화로 188,37.55774103,126.9264939
인천국제공항선,공항철도주식회사,디지털미디어시티,서울특별시 마포구 성암로 184,37.577355,126.898025
인천국제공항선,공항철도주식회사,마곡나루,서울특별시 강서구 마곡중앙로 지하 135,37.56581914,126.8276358
인천국제공항선,공항철도주식회사,김포공항,서울특별시 강서구 하늘길 77,37.56211652,126.8015442
인천국제공항선,공항철도주식회사,계양,인천광역시 계양구 다남로 24,37.57160721,126.736023
인천국제공항선,공항철도주식회사,검암,인천광역시 서구 검바위로 26,37.56915547,126.6735357
인천국제공항선,공항철도주식회사,청라국제도시,인천광역시 서구 에코로 163,37.556509,126.624725
인천국제공항선,공항철도주식회사,영종,인천광역시 중구 백운로414번길 75,37.51209814,126.5242471
인천국제공항선,공항철도주식회사,운서,인천광역시 중구 흰바위로59번길 26,37.49284463,126.4936619
인천국제공항선,공항철도주식회사,공항화물청사,인천광역시 중구 공항동로135번길 86,37.45902611,126.4774333
인천국제공항선,공항철도주식회사,인천공항1터미널,인천광역시 중구 공항로 271,37.44760672,126.4523433
인천국제공항선,공항철도주식회사,인천공항2터미널,인천광역시 중구 공항로 272,37.46866,126.433415
인천지하철 1호선,인천교통공사,검단호수공원,인천광역시 서구 불로동 608-16,37.6025,126.688056
인천지하철 1호선,인천교통공사,신검단중앙,인천광역시 서구 원당로652,37.6026,126.698611
인천지하철 1호선,인천교통공사,"아라(북부법원, 검찰청)",인천광역시 서구 당하동 1238,37.592222,126.713333
인천지하철 1호선,인천교통공사,계양,인천광역시 계양구 다남로 24,37.571539,126.736319
인천지하철 1호선,인천교통공사,귤현,인천광역시 계양구 장제로 1136,37.566362,126.742498
인천지하철 1호선,인천교통공사,박촌,인천광역시 계양구 장제로 992,37.553525,126.744946
인천지하철 1호선,인천교통공사,임학,인천광역시 계양구 장제로 875,37.545058,126.738642
인천지하철 1호선,인천교통공사,계산,인천광역시 계양구 경명대로 1089,37.543243,126.728436
인천지하철 1호선,인천교통공사,경인교대입구,인천광역시 계양구 계양대로 162,37.538272,126.722603
인천지하철 1호선,인천교통공사,작전,인천광역시 계양구 게양대로 73,37.530271,126.722548
인천지하철 1호선,인천교통공사,갈산,인천광역시 부평구 부평대로 286,37.517124,126.721566
인천지하철 1호선,인천교통공사,부평구청,인천광역시 부평구 부평대로 189,37.508768,126.720547
